Time,Pulses,wm,PWM,Vbus
75.35227599999999,35.0,366.4895324707031,240.0,5.000004768371582
75.40227999999999,34.0,356.0184020996094,240.0,5.000004768371582
75.45228399999999,35.0,366.4895324707031,240.0,5.000004768371582
75.502288,34.0,356.0184020996094,240.0,5.000004768371582
75.55228799999999,35.0,366.5188293457031,240.0,5.000004768371582
75.60229199999999,34.0,356.0184020996094,240.0,5.000004768371582
75.65229199999999,35.0,366.5188293457031,240.0,5.000004768371582
75.702292,34.0,356.046875,240.0,5.000004768371582
75.752292,35.0,366.5188293457031,240.0,5.000004768371582
75.802292,35.0,366.5188293457031,240.0,5.000004768371582
75.852296,34.0,356.0184020996094,240.0,5.000004768371582
75.90229599999999,34.0,356.046875,240.0,5.000004768371582
75.95229599999999,34.0,356.046875,240.0,5.000004768371582
76.00229999999999,35.0,366.4895324707031,240.0,5.000004768371582
76.05229999999999,34.0,356.046875,240.0,5.000004768371582
76.1023,35.0,366.5188293457031,240.0,5.000004768371582
76.1523,35.0,366.5188293457031,240.0,5.000004768371582
76.20230799999999,35.0,366.460205078125,240.0,5.000004768371582
76.252308,35.0,366.5188293457031,240.0,5.000004768371582
76.302308,34.0,356.046875,240.0,5.000004768371582
76.352308,35.0,366.5188293457031,240.0,5.000004768371582
76.402312,34.0,356.0184020996094,240.0,5.000004768371582
76.452316,35.0,366.4895324707031,240.0,5.000004768371582
76.50232,34.0,356.0184020996094,240.0,5.000004768371582
76.552324,36.0,376.9606628417969,240.0,5.000004768371582
76.602324,34.0,356.046875,255.0,5.000004768371582
76.652324,36.0,376.9908142089844,255.0,5.000004768371582
76.70232399999999,36.0,376.9908142089844,255.0,5.000004768371582
76.75232399999999,37.0,387.4627990722656,255.0,5.000004768371582
76.802324,37.0,387.4627990722656,255.0,5.000004768371582
76.852328,36.0,376.9606628417969,255.0,5.000004768371582
76.902328,37.0,387.4627990722656,255.0,5.000004768371582
76.952328,37.0,387.4627990722656,255.0,5.000004768371582
77.002332,36.0,376.9606628417969,255.0,5.000004768371582
77.05233199999999,37.0,387.4627990722656,255.0,5.000004768371582
77.102336,37.0,387.4317932128906,255.0,5.000004768371582
77.15234,36.0,376.9606628417969,255.0,5.000004768371582
77.202344,37.0,387.4317932128906,255.0,5.000004768371582
77.252344,38.0,397.93475341796875,255.0,5.000004768371582
77.302348,37.0,387.4317932128906,255.0,5.000004768371582
77.35234799999999,36.0,376.9908142089844,255.0,5.000004768371582
77.402352,37.0,387.4317932128906,255.0,5.000004768371582
77.45235199999999,38.0,397.93475341796875,255.0,5.000004768371582
77.50235599999999,36.0,376.9606628417969,255.0,5.000004768371582
77.55236,37.0,387.4317932128906,255.0,5.000004768371582
77.60235999999999,38.0,397.93475341796875,255.0,5.000004768371582
77.65236399999999,37.0,387.4317932128906,255.0,5.000004768371582
77.70236799999999,37.0,387.4317932128906,255.0,5.000004768371582
77.75236799999999,38.0,397.93475341796875,255.0,5.000004768371582
77.80236799999999,37.0,387.4627990722656,255.0,5.000004768371582
77.852368,36.0,376.9908142089844,255.0,5.000004768371582
77.902372,37.0,387.4317932128906,255.0,5.000004768371582
77.95237599999999,38.0,397.9029235839844,255.0,5.000004768371582
78.002376,37.0,387.4627990722656,255.0,5.000004768371582
78.052376,36.0,376.9908142089844,255.0,5.000004768371582
78.10237599999999,38.0,397.93475341796875,255.0,5.000004768371582
78.15237599999999,37.0,387.4627990722656,255.0,5.000004768371582
78.20237999999999,36.0,376.9606628417969,255.0,5.000004768371582
78.25237999999999,37.0,387.4627990722656,255.0,5.000004768371582
78.30238399999999,38.0,397.9029235839844,255.0,5.000004768371582
78.35238799999999,37.0,387.4317932128906,255.0,5.000004768371582
78.40239199999999,37.0,387.4317932128906,255.0,5.000004768371582
78.45239199999999,38.0,397.93475341796875,255.0,5.000004768371582
