Time,wm_ref,wm,PWM
7.400331999999999,334.6986083984375,324.6050109863281,222.0
7.450336,333.64520263671875,345.5472717285156,196.0
7.500335999999999,332.5588684082031,335.1029357910156,210.0
7.550336,331.4398193359375,314.15899658203125,230.0
7.600339999999999,330.2882995605469,345.5472717285156,189.0
7.65034,329.104736328125,335.1029357910156,205.0
7.700343999999999,327.88916015625,314.1338806152344,224.0
7.750344,326.64215087890625,335.1029357910156,195.0
7.800348,325.3638000488281,335.0761413574219,197.0
7.850351999999999,324.05450439453125,314.1338806152344,218.0
7.900355999999999,322.714599609375,335.0761413574219,188.0
7.950355999999999,321.344482421875,314.15899658203125,214.0
8.000359999999999,319.9443664550781,314.1338806152344,208.0
8.050364,318.5146484375,324.6050109863281,194.0
8.100368,317.0556640625,314.1338806152344,205.0
8.150368,315.5679016113281,314.15899658203125,201.0
8.200368,314.0516357421875,324.6309814453125,186.0
8.250371999999999,312.5071105957031,303.6627502441406,210.0
8.300372,310.9349670410156,303.6870422363281,203.0
8.350372,309.3354187011719,324.6309814453125,177.0
8.400371999999999,307.70892333984375,303.6870422363281,202.0
8.450372,306.0558166503906,303.6870422363281,195.0
8.500376,304.37640380859375,303.6627502441406,193.0
8.550379999999999,302.6712646484375,293.1916198730469,202.0
8.600384,300.9407958984375,303.6627502441406,186.0
8.650388,299.1854248046875,314.1338806152344,173.0
8.700391999999999,297.4055480957031,282.7204895019531,207.0
8.750395999999999,295.60162353515625,293.1916198730469,187.0
8.8004,293.77410888671875,293.1916198730469,186.0
8.850404,291.9234619140625,293.1916198730469,183.0
8.900404,290.05029296875,282.74310302734375,192.0
8.950408,288.15472412109375,282.7204895019531,188.0
9.000408,286.23760986328125,293.215087890625,173.0
9.050412,284.299072265625,272.2493591308594,196.0
9.100416,282.33966064453125,293.1916198730469,165.0
9.150416,280.36016845703125,282.74310302734375,177.0
9.200415999999999,278.3607177734375,261.7991943359375,196.0
9.25042,276.3418884277344,282.7204895019531,165.0
9.300424,274.30413818359375,282.7204895019531,166.0
9.350423999999999,272.248291015625,251.32720947265625,198.0
9.400424,270.17462158203125,282.74310302734375,154.0
9.450424,268.0835876464844,272.2711486816406,168.0
9.500423999999999,265.9757995605469,251.32720947265625,187.0
9.550424,263.85162353515625,261.7991943359375,168.0
9.600423999999999,261.71185302734375,272.2711486816406,154.0
9.650428,259.5565490722656,251.30709838867188,177.0
9.700427999999999,257.38677978515625,251.32720947265625,169.0
9.750432,255.20272827148438,261.7782287597656,154.0
9.800431999999999,253.00514221191406,251.32720947265625,164.0
9.850436,250.79437255859375,240.83596801757812,171.0
